"TOA5","T_leaf_PA","CR300","24764","CR300-CELL215.Std.11.00","CPU:Tleaf32x20240429.CR300","41245","Status"
"TIMESTAMP","RECORD","OSVersion","OSDate","OSSignature","SerialNumber","RevBoard","StationName","ProgName","StartTime","RunSignature","ProgSignature","WatchdogErrors","PanelTemp","Battery","LithiumBattery","CompileResults","StartUpCode","ProgErrors","VarOutOfBound","SkippedScan","WiFiUpdateReq","DataStorageSize","DataStorageFree","SerialFlashErrors","MemorySize","MemoryFree","CPUDriveFree","CommsMemFree","FullMemReset","MeasureTime","ProcessTime","MaxProcTime","PortStatus(1)","PortStatus(2)","PortConfig(1)","PortConfig(2)","SW12Volts","PakBusRoutes","CalGainSlow2500","CalGainMed2500","CalGainFast2500","CalGainSlow34","CalGainMed34","CalGainFast34","CalOffset"
"TS","RN","","","","","","","","","","","","DegC","Volts","","","","","","","","bytes","bytes","","bytes","bytes","bytes","","","usec","usec","usec","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-06-27 22:32:23.762",17,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,20.71415,12.62971,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4416268,4730256,0,0,"Output","Output",0,"164,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 23:31:44.081",18,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,20.3734,12.62463,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4469331,4730273,0,0,"Output","Output",0,"173,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-27 23:59:47.895",19,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,22.40969,12.56075,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4723269,4730273,0,0,"Output","Output",0,"182,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 11:32:00.222",20,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,22.73706,12.60019,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4365260,4730273,-1,0,"Output","Output",0,"183,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 11:59:45.756",21,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,25.59213,12.58833,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4728212,4730273,0,0,"Output","Output",0,"184,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 12:31:43.864",22,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,24.46009,12.61011,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4727285,4730273,0,0,"Output","Output",0,"185,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 12:59:44.447",23,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,26.96171,12.58253,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4729212,4733300,0,0,"Output","Output",0,"188,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 13:31:50.93",24,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,24.70822,12.60575,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4725225,4733372,0,0,"Output","Output",0,"189,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 13:59:43.837",25,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,27.17894,12.57672,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4729262,4733372,0,0,"Output","Output",0,"189,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
"2024-06-28 14:31:55.999",26,"CR300-CELL215.Std.11.00","12/14/2023",9942,"24764","013.000","T_leaf_PA","CPU:Tleaf32x_690m_20240624.CR300","2024-06-27 09:49:38.000102",58210,13362,0,24.89455,12.59704,"OK, ON POWER UP","CPU:Tleaf32x_690m_20240624.CR300 -- Compiled OK.  ",0,0,0,0,0,31457280,8192,0,621076,27864,83763200,"70(69),298(294),155(152),61(60),19(18),36(35),24(22),18(17),0(0)",0,175200,4727302,4733372,0,0,"Output","Output",0,"190,4094,4094,10000  ",0.9998942,1.000051,0.9997489,0.9998465,1.000051,1.000207,0.01658499
